Date,IsHoliday,Dept,Weekly_Sales,Temperature,Fuel_Price,CPI,Unemployment
2011-06-24,0,72.0,36991.99,83.58,3.594,215.0910982,7.682
2011-06-24,0,85.0,2461.89,83.58,3.594,215.0910982,7.682
2011-06-24,0,56.0,1919.82,83.58,3.594,215.0910982,7.682
2011-06-24,0,13.0,37316.12,83.58,3.594,215.0910982,7.682
2011-06-24,0,60.0,624.8,83.58,3.594,215.0910982,7.682
2011-06-24,0,19.0,624.38,83.58,3.594,215.0910982,7.682
2011-06-24,0,36.0,3426.0,83.58,3.594,215.0910982,7.682
2011-06-24,0,35.0,2143.0,83.58,3.594,215.0910982,7.682
2011-06-24,0,54.0,99.84,83.58,3.594,215.0910982,7.682
2011-06-24,0,40.0,49621.61,83.58,3.594,215.0910982,7.682
2011-06-24,0,28.0,304.32,83.58,3.594,215.0910982,7.682
2011-06-24,0,91.0,58934.29,83.58,3.594,215.0910982,7.682
2011-06-24,0,38.0,69283.24,83.58,3.594,215.0910982,7.682
2011-06-24,0,79.0,29394.35,83.58,3.594,215.0910982,7.682
2011-06-24,0,23.0,25480.66,83.58,3.594,215.0910982,7.682
2011-06-24,0,27.0,642.82,83.58,3.594,215.0910982,7.682
2011-06-24,0,99.0,50.0,83.58,3.594,215.0910982,7.682
2011-06-24,0,20.0,3696.8,83.58,3.594,215.0910982,7.682
2011-06-24,0,16.0,31362.66,83.58,3.594,215.0910982,7.682
2011-06-24,0,83.0,4387.29,83.58,3.594,215.0910982,7.682
2011-06-24,0,21.0,7662.72,83.58,3.594,215.0910982,7.682
2011-06-24,0,81.0,27718.78,83.58,3.594,215.0910982,7.682
2011-06-24,0,74.0,10821.75,83.58,3.594,215.0910982,7.682
2011-06-24,0,93.0,64541.85,83.58,3.594,215.0910982,7.682
2011-06-24,0,34.0,9302.69,83.58,3.594,215.0910982,7.682
2011-06-24,0,52.0,1766.62,83.58,3.594,215.0910982,7.682
2011-06-24,0,24.0,3249.59,83.58,3.594,215.0910982,7.682
2011-06-24,0,9.0,24385.11,83.58,3.594,215.0910982,7.682
2011-06-24,0,14.0,13580.61,83.58,3.594,215.0910982,7.682
2011-06-24,0,11.0,35028.61,83.58,3.594,215.0910982,7.682
2011-07-01,0,5.0,19239.86,85.55,3.524,215.1841368,7.962
2011-07-01,0,8.0,34063.23,85.55,3.524,215.1841368,7.962
2011-07-01,0,20.0,5342.26,85.55,3.524,215.1841368,7.962
2011-07-01,0,42.0,7638.89,85.55,3.524,215.1841368,7.962
2011-07-01,0,18.0,0.5,85.55,3.524,215.1841368,7.962
2011-07-01,0,1.0,15363.5,85.55,3.524,215.1841368,7.962
2011-07-01,0,55.0,9175.14,85.55,3.524,215.1841368,7.962
2011-07-01,0,90.0,81547.54,85.55,3.524,215.1841368,7.962
2011-07-01,0,12.0,11414.72,85.55,3.524,215.1841368,7.962
2011-07-01,0,80.0,16980.03,85.55,3.524,215.1841368,7.962
2011-07-01,0,41.0,246.87,85.55,3.524,215.1841368,7.962
2011-07-01,0,72.0,37493.58,85.55,3.524,215.1841368,7.962
2011-07-01,0,97.0,36457.02,85.55,3.524,215.1841368,7.962
2011-07-01,0,96.0,38496.08,85.55,3.524,215.1841368,7.962
2011-07-01,0,2.0,45247.74,85.55,3.524,215.1841368,7.962
2011-07-01,0,85.0,2791.58,85.55,3.524,215.1841368,7.962
2011-07-01,0,98.0,8283.28,85.55,3.524,215.1841368,7.962
2011-07-01,0,13.0,37414.14,85.55,3.524,215.1841368,7.962
2011-07-01,0,10.0,29583.91,85.55,3.524,215.1841368,7.962
2011-07-01,0,16.0,33435.46,85.55,3.524,215.1841368,7.962
2011-07-01,0,82.0,20927.08,85.55,3.524,215.1841368,7.962
2011-07-01,0,46.0,20260.49,85.55,3.524,215.1841368,7.962
2011-07-01,0,19.0,750.76,85.55,3.524,215.1841368,7.962
2011-07-01,0,31.0,1391.6,85.55,3.524,215.1841368,7.962
2011-07-01,0,40.0,54963.04,85.55,3.524,215.1841368,7.962
2011-07-01,0,92.0,120155.9,85.55,3.524,215.1841368,7.962
2011-07-01,0,93.0,68650.5,85.55,3.524,215.1841368,7.962
2011-07-01,0,37.0,2528.27,85.55,3.524,215.1841368,7.962
2011-07-01,0,59.0,202.78,85.55,3.524,215.1841368,7.962
2011-07-01,0,7.0,23747.1,85.55,3.524,215.1841368,7.962
2011-07-01,0,67.0,4219.62,85.55,3.524,215.1841368,7.962
2011-07-01,0,35.0,2535.58,85.55,3.524,215.1841368,7.962
2011-07-01,0,56.0,1996.97,85.55,3.524,215.1841368,7.962
2011-07-01,0,23.0,19484.78,85.55,3.524,215.1841368,7.962
2011-07-01,0,27.0,623.57,85.55,3.524,215.1841368,7.962
2011-07-01,0,49.0,12148.34,85.55,3.524,215.1841368,7.962
2011-07-01,0,17.0,7424.91,85.55,3.524,215.1841368,7.962
2011-07-01,0,38.0,68879.85,85.55,3.524,215.1841368,7.962
2011-07-01,0,24.0,4108.54,85.55,3.524,215.1841368,7.962
2011-07-01,0,6.0,4047.92,85.55,3.524,215.1841368,7.962
2011-07-01,0,21.0,6546.71,85.55,3.524,215.1841368,7.962
2011-07-01,0,87.0,55289.47,85.55,3.524,215.1841368,7.962
2011-07-01,0,29.0,3750.0,85.55,3.524,215.1841368,7.962
2011-07-01,0,81.0,29039.19,85.55,3.524,215.1841368,7.962
2011-07-01,0,33.0,4205.16,85.55,3.524,215.1841368,7.962
2011-07-01,0,34.0,11695.86,85.55,3.524,215.1841368,7.962
2011-07-01,0,95.0,128054.88,85.55,3.524,215.1841368,7.962
2011-07-01,0,74.0,10969.87,85.55,3.524,215.1841368,7.962
2011-07-01,0,91.0,61103.02,85.55,3.524,215.1841368,7.962
2011-07-01,0,26.0,5701.4,85.55,3.524,215.1841368,7.962
2011-07-01,0,4.0,36451.71,85.55,3.524,215.1841368,7.962
2011-07-01,0,60.0,1126.4,85.55,3.524,215.1841368,7.962
2011-07-01,0,44.0,4061.53,85.55,3.524,215.1841368,7.962
2011-07-01,0,58.0,2650.0,85.55,3.524,215.1841368,7.962
2011-07-01,0,71.0,2172.68,85.55,3.524,215.1841368,7.962
2011-07-01,0,3.0,8070.64,85.55,3.524,215.1841368,7.962
2011-07-01,0,83.0,4673.3,85.55,3.524,215.1841368,7.962
2011-07-01,0,30.0,4202.83,85.55,3.524,215.1841368,7.962
2011-07-01,0,52.0,2260.23,85.55,3.524,215.1841368,7.962
2011-07-01,0,14.0,13459.55,85.55,3.524,215.1841368,7.962
2011-07-01,0,22.0,6407.25,85.55,3.524,215.1841368,7.962
2011-07-01,0,9.0,23809.04,85.55,3.524,215.1841368,7.962
2011-07-01,0,79.0,35335.8,85.55,3.524,215.1841368,7.962
2011-07-01,0,36.0,3066.0,85.55,3.524,215.1841368,7.962
2011-07-01,0,11.0,33808.27,85.55,3.524,215.1841368,7.962
2011-07-01,0,94.0,64090.76,85.55,3.524,215.1841368,7.962
2011-07-01,0,32.0,6678.89,85.55,3.524,215.1841368,7.962
2011-07-01,0,25.0,10158.06,85.55,3.524,215.1841368,7.962
2011-07-01,0,28.0,436.66,85.55,3.524,215.1841368,7.962
2011-07-08,0,42.0,6616.75,85.83,3.48,215.2771754,7.962
2011-07-08,0,1.0,16148.87,85.83,3.48,215.2771754,7.962
2011-07-08,0,55.0,9191.89,85.83,3.48,215.2771754,7.962
2011-07-08,0,24.0,3217.71,85.83,3.48,215.2771754,7.962
2011-07-08,0,72.0,32577.03,85.83,3.48,215.2771754,7.962
2011-07-08,0,46.0,20819.37,85.83,3.48,215.2771754,7.962
2011-07-08,0,92.0,134861.72,85.83,3.48,215.2771754,7.962
2011-07-08,0,47.0,-198.0,85.83,3.48,215.2771754,7.962
2011-07-08,0,2.0,44623.23,85.83,3.48,215.2771754,7.962
2011-07-08,0,97.0,39544.16,85.83,3.48,215.2771754,7.962
2011-07-08,0,90.0,81734.19,85.83,3.48,215.2771754,7.962
2011-07-08,0,96.0,42248.59,85.83,3.48,215.2771754,7.962
2011-07-08,0,82.0,21765.06,85.83,3.48,215.2771754,7.962
2011-07-08,0,40.0,54701.65,85.83,3.48,215.2771754,7.962
2011-07-08,0,31.0,2217.51,85.83,3.48,215.2771754,7.962
2011-07-08,0,93.0,80746.97,85.83,3.48,215.2771754,7.962
2011-07-08,0,12.0,12384.1,85.83,3.48,215.2771754,7.962
2011-07-08,0,29.0,4581.24,85.83,3.48,215.2771754,7.962
2011-07-08,0,6.0,3412.08,85.83,3.48,215.2771754,7.962
2011-07-08,0,33.0,3534.69,85.83,3.48,215.2771754,7.962
2011-07-08,0,10.0,31714.81,85.83,3.48,215.2771754,7.962
2011-07-08,0,35.0,2552.52,85.83,3.48,215.2771754,7.962
2011-07-08,0,14.0,11578.97,85.83,3.48,215.2771754,7.962
2011-07-08,0,38.0,70660.17,85.83,3.48,215.2771754,7.962
2011-07-08,0,74.0,9759.79,85.83,3.48,215.2771754,7.962
2011-07-08,0,17.0,8444.58,85.83,3.48,215.2771754,7.962
2011-07-08,0,20.0,4786.95,85.83,3.48,215.2771754,7.962
2011-07-08,0,98.0,10753.17,85.83,3.48,215.2771754,7.962
2011-07-08,0,44.0,3590.9,85.83,3.48,215.2771754,7.962
2011-07-08,0,13.0,38193.09,85.83,3.48,215.2771754,7.962
2011-07-08,0,56.0,1145.04,85.83,3.48,215.2771754,7.962
2011-07-08,0,41.0,651.5,85.83,3.48,215.2771754,7.962
2011-07-08,0,27.0,677.97,85.83,3.48,215.2771754,7.962
2011-07-08,0,85.0,2898.9,85.83,3.48,215.2771754,7.962
2011-07-08,0,26.0,5172.07,85.83,3.48,215.2771754,7.962
2011-07-08,0,11.0,31642.79,85.83,3.48,215.2771754,7.962
2011-07-08,0,22.0,6244.32,85.83,3.48,215.2771754,7.962
2011-07-08,0,32.0,7014.83,85.83,3.48,215.2771754,7.962
2011-07-08,0,8.0,35582.39,85.83,3.48,215.2771754,7.962
2011-07-08,0,37.0,2633.47,85.83,3.48,215.2771754,7.962
2011-07-08,0,4.0,39149.99,85.83,3.48,215.2771754,7.962
2011-07-08,0,80.0,16737.68,85.83,3.48,215.2771754,7.962
2011-07-08,0,91.0,69752.06,85.83,3.48,215.2771754,7.962
2011-07-08,0,59.0,233.81,85.83,3.48,215.2771754,7.962
2011-07-08,0,16.0,32379.77,85.83,3.48,215.2771754,7.962
2011-07-08,0,67.0,3796.96,85.83,3.48,215.2771754,7.962
2011-07-08,0,87.0,49784.22,85.83,3.48,215.2771754,7.962
2011-07-08,0,19.0,624.94,85.83,3.48,215.2771754,7.962
2011-07-08,0,49.0,8995.6,85.83,3.48,215.2771754,7.962
2011-07-08,0,94.0,68829.04,85.83,3.48,215.2771754,7.962
2011-07-08,0,23.0,19567.15,85.83,3.48,215.2771754,7.962
2011-07-08,0,52.0,1435.73,85.83,3.48,215.2771754,7.962
2011-07-08,0,21.0,6943.22,85.83,3.48,215.2771754,7.962
2011-07-08,0,95.0,133213.04,85.83,3.48,215.2771754,7.962
2011-07-08,0,36.0,2611.0,85.83,3.48,215.2771754,7.962
2011-07-08,0,81.0,30907.17,85.83,3.48,215.2771754,7.962
2011-07-08,0,54.0,48.16,85.83,3.48,215.2771754,7.962
2011-07-08,0,71.0,2096.32,85.83,3.48,215.2771754,7.962
2011-07-08,0,60.0,818.4,85.83,3.48,215.2771754,7.962
2011-07-08,0,58.0,4875.0,85.83,3.48,215.2771754,7.962
2011-07-08,0,83.0,5932.71,85.83,3.48,215.2771754,7.962
2011-07-08,0,34.0,13311.92,85.83,3.48,215.2771754,7.962
2011-07-08,0,5.0,17989.45,85.83,3.48,215.2771754,7.962
2011-07-08,0,28.0,423.27,85.83,3.48,215.2771754,7.962
2011-07-08,0,25.0,10506.09,85.83,3.48,215.2771754,7.962
2011-07-08,0,30.0,4308.14,85.83,3.48,215.2771754,7.962
2011-07-08,0,7.0,20691.6,85.83,3.48,215.2771754,7.962
2011-07-08,0,79.0,36448.88,85.83,3.48,215.2771754,7.962
2011-07-08,0,3.0,7366.5,85.83,3.48,215.2771754,7.962
2011-07-08,0,9.0,24644.78,85.83,3.48,215.2771754,7.962
2011-07-15,0,97.0,38860.63,88.54,3.575,215.3611087,7.962
2011-07-15,0,72.0,37570.26,88.54,3.575,215.3611087,7.962
2011-07-15,0,38.0,81709.41,88.54,3.575,215.3611087,7.962
2011-07-15,0,42.0,7068.99,88.54,3.575,215.3611087,7.962
2011-07-15,0,55.0,10956.97,88.54,3.575,215.3611087,7.962
2011-07-15,0,24.0,2646.13,88.54,3.575,215.3611087,7.962
2011-07-15,0,96.0,32265.16,88.54,3.575,215.3611087,7.962
2011-07-15,0,18.0,0.3,88.54,3.575,215.3611087,7.962
2011-07-15,0,12.0,10046.0,88.54,3.575,215.3611087,7.962
2011-07-15,0,20.0,3834.98,88.54,3.575,215.3611087,7.962
2011-07-15,0,17.0,7205.38,88.54,3.575,215.3611087,7.962
2011-07-15,0,46.0,18825.83,88.54,3.575,215.3611087,7.962
2011-07-15,0,31.0,2939.24,88.54,3.575,215.3611087,7.962
2011-07-15,0,13.0,36966.32,88.54,3.575,215.3611087,7.962
2011-07-15,0,37.0,2329.61,88.54,3.575,215.3611087,7.962
2011-07-15,0,23.0,18171.24,88.54,3.575,215.3611087,7.962
2011-07-15,0,98.0,9565.83,88.54,3.575,215.3611087,7.962
2011-07-15,0,1.0,15654.85,88.54,3.575,215.3611087,7.962
2011-07-15,0,16.0,25134.4,88.54,3.575,215.3611087,7.962
2011-07-15,0,82.0,18346.17,88.54,3.575,215.3611087,7.962
2011-07-15,0,19.0,1039.1,88.54,3.575,215.3611087,7.962
2011-07-15,0,74.0,9455.39,88.54,3.575,215.3611087,7.962
2011-07-15,0,40.0,50544.99,88.54,3.575,215.3611087,7.962
2011-07-15,0,21.0,7118.71,88.54,3.575,215.3611087,7.962
2011-07-15,0,4.0,33930.8,88.54,3.575,215.3611087,7.962
2011-07-15,0,9.0,17344.99,88.54,3.575,215.3611087,7.962
2011-07-15,0,92.0,131780.79,88.54,3.575,215.3611087,7.962
2011-07-15,0,85.0,2775.16,88.54,3.575,215.3611087,7.962
2011-07-15,0,35.0,2332.95,88.54,3.575,215.3611087,7.962
2011-07-15,0,27.0,698.42,88.54,3.575,215.3611087,7.962
2011-07-15,0,8.0,33336.29,88.54,3.575,215.3611087,7.962
2011-07-15,0,26.0,4887.42,88.54,3.575,215.3611087,7.962
2011-07-15,0,14.0,11404.37,88.54,3.575,215.3611087,7.962
2011-07-15,0,94.0,66176.37,88.54,3.575,215.3611087,7.962
2011-07-15,0,22.0,5623.44,88.54,3.575,215.3611087,7.962
2011-07-15,0,93.0,75611.67,88.54,3.575,215.3611087,7.962
2011-07-15,0,56.0,747.29,88.54,3.575,215.3611087,7.962
2011-07-15,0,95.0,127906.5,88.54,3.575,215.3611087,7.962
2011-07-15,0,2.0,43260.96,88.54,3.575,215.3611087,7.962
2011-07-15,0,44.0,3632.48,88.54,3.575,215.3611087,7.962
2011-07-15,0,91.0,72630.05,88.54,3.575,215.3611087,7.962
2011-07-15,0,49.0,11921.08,88.54,3.575,215.3611087,7.962
2011-07-15,0,83.0,5984.9,88.54,3.575,215.3611087,7.962
2011-07-15,0,6.0,3154.33,88.54,3.575,215.3611087,7.962
2011-07-15,0,71.0,2039.99,88.54,3.575,215.3611087,7.962
2011-07-15,0,54.0,25.0,88.54,3.575,215.3611087,7.962
2011-07-15,0,33.0,3156.82,88.54,3.575,215.3611087,7.962
2011-07-15,0,11.0,37603.73,88.54,3.575,215.3611087,7.962
2011-07-15,0,80.0,8990.81,88.54,3.575,215.3611087,7.962
2011-07-15,0,81.0,27839.64,88.54,3.575,215.3611087,7.962
2011-07-15,0,36.0,964.0,88.54,3.575,215.3611087,7.962
2011-07-15,0,59.0,175.62,88.54,3.575,215.3611087,7.962
2011-07-15,0,41.0,364.88,88.54,3.575,215.3611087,7.962
2011-07-15,0,32.0,6235.95,88.54,3.575,215.3611087,7.962
2011-07-15,0,34.0,10335.62,88.54,3.575,215.3611087,7.962
2011-07-15,0,5.0,18444.8,88.54,3.575,215.3611087,7.962
2011-07-15,0,90.0,80607.94,88.54,3.575,215.3611087,7.962
2011-07-15,0,52.0,1867.49,88.54,3.575,215.3611087,7.962
2011-07-15,0,10.0,28299.95,88.54,3.575,215.3611087,7.962
2011-07-15,0,60.0,862.4,88.54,3.575,215.3611087,7.962
2011-07-15,0,30.0,3724.75,88.54,3.575,215.3611087,7.962
2011-07-15,0,79.0,29505.12,88.54,3.575,215.3611087,7.962
2011-07-15,0,28.0,350.95,88.54,3.575,215.3611087,7.962
2011-07-15,0,67.0,4153.54,88.54,3.575,215.3611087,7.962
2011-07-15,0,87.0,44682.84,88.54,3.575,215.3611087,7.962
2011-07-15,0,58.0,4365.0,88.54,3.575,215.3611087,7.962
2011-07-15,0,29.0,3243.28,88.54,3.575,215.3611087,7.962
2011-07-15,0,7.0,14805.42,88.54,3.575,215.3611087,7.962
2011-07-15,0,3.0,11578.11,88.54,3.575,215.3611087,7.962
2011-07-15,0,25.0,7500.17,88.54,3.575,215.3611087,7.962
2011-07-22,0,97.0,35158.35,85.77,3.651,215.4222784,7.962
2011-07-22,0,42.0,8204.91,85.77,3.651,215.4222784,7.962
2011-07-22,0,92.0,118968.09,85.77,3.651,215.4222784,7.962
2011-07-22,0,6.0,3665.52,85.77,3.651,215.4222784,7.962
2011-07-22,0,74.0,9441.22,85.77,3.651,215.4222784,7.962
2011-07-22,0,12.0,11455.24,85.77,3.651,215.4222784,7.962
2011-07-22,0,55.0,9450.01,85.77,3.651,215.4222784,7.962
2011-07-22,0,20.0,4339.86,85.77,3.651,215.4222784,7.962
2011-07-22,0,27.0,727.57,85.77,3.651,215.4222784,7.962
2011-07-22,0,72.0,35464.49,85.77,3.651,215.4222784,7.962
2011-07-22,0,37.0,2782.32,85.77,3.651,215.4222784,7.962
2011-07-22,0,13.0,37990.15,85.77,3.651,215.4222784,7.962
2011-07-22,0,46.0,18212.87,85.77,3.651,215.4222784,7.962
2011-07-22,0,90.0,77007.16,85.77,3.651,215.4222784,7.962
2011-07-22,0,56.0,563.45,85.77,3.651,215.4222784,7.962
2011-07-22,0,33.0,4461.29,85.77,3.651,215.4222784,7.962
2011-07-22,0,82.0,17312.56,85.77,3.651,215.4222784,7.962
2011-07-22,0,2.0,45113.56,85.77,3.651,215.4222784,7.962
2011-07-22,0,38.0,65138.27,85.77,3.651,215.4222784,7.962
2011-07-22,0,26.0,4356.37,85.77,3.651,215.4222784,7.962
2011-07-22,0,93.0,67458.01,85.77,3.651,215.4222784,7.962
2011-07-22,0,96.0,33359.3,85.77,3.651,215.4222784,7.962
2011-07-22,0,19.0,689.39,85.77,3.651,215.4222784,7.962
2011-07-22,0,71.0,3370.9,85.77,3.651,215.4222784,7.962
2011-07-22,0,98.0,9682.59,85.77,3.651,215.4222784,7.962
2011-07-22,0,21.0,7550.92,85.77,3.651,215.4222784,7.962
2011-07-22,0,16.0,20795.03,85.77,3.651,215.4222784,7.962
2011-07-22,0,80.0,7320.66,85.77,3.651,215.4222784,7.962
2011-07-22,0,49.0,10128.42,85.77,3.651,215.4222784,7.962
2011-07-22,0,95.0,121483.11,85.77,3.651,215.4222784,7.962
2011-07-22,0,22.0,6115.76,85.77,3.651,215.4222784,7.962
2011-07-22,0,67.0,5169.35,85.77,3.651,215.4222784,7.962
2011-07-22,0,91.0,63838.02,85.77,3.651,215.4222784,7.962
2011-07-22,0,11.0,33734.44,85.77,3.651,215.4222784,7.962
2011-07-22,0,83.0,4921.38,85.77,3.651,215.4222784,7.962
2011-07-22,0,31.0,2750.37,85.77,3.651,215.4222784,7.962
2011-07-22,0,40.0,49585.06,85.77,3.651,215.4222784,7.962
2011-07-22,0,44.0,3385.24,85.77,3.651,215.4222784,7.962
2011-07-22,0,54.0,60.12,85.77,3.651,215.4222784,7.962
2011-07-22,0,1.0,15766.6,85.77,3.651,215.4222784,7.962
2011-07-22,0,41.0,693.0,85.77,3.651,215.4222784,7.962
2011-07-22,0,35.0,2523.99,85.77,3.651,215.4222784,7.962
2011-07-22,0,24.0,3557.17,85.77,3.651,215.4222784,7.962
2011-07-22,0,94.0,64679.25,85.77,3.651,215.4222784,7.962
2011-07-22,0,36.0,1070.0,85.77,3.651,215.4222784,7.962
2011-07-22,0,85.0,2812.23,85.77,3.651,215.4222784,7.962
2011-07-22,0,7.0,16002.3,85.77,3.651,215.4222784,7.962
2011-07-22,0,34.0,8661.59,85.77,3.651,215.4222784,7.962
2011-07-22,0,32.0,7208.69,85.77,3.651,215.4222784,7.962
2011-07-22,0,52.0,1431.0,85.77,3.651,215.4222784,7.962
2011-07-22,0,29.0,3439.7,85.77,3.651,215.4222784,7.962
2011-07-22,0,17.0,7826.08,85.77,3.651,215.4222784,7.962
2011-07-22,0,59.0,126.46,85.77,3.651,215.4222784,7.962
2011-07-22,0,28.0,372.51,85.77,3.651,215.4222784,7.962
2011-07-22,0,79.0,28530.68,85.77,3.651,215.4222784,7.962
2011-07-22,0,25.0,7703.58,85.77,3.651,215.4222784,7.962
2011-07-22,0,10.0,29459.23,85.77,3.651,215.4222784,7.962
2011-07-22,0,60.0,800.8,85.77,3.651,215.4222784,7.962
2011-07-22,0,23.0,17140.02,85.77,3.651,215.4222784,7.962
2011-07-22,0,3.0,16069.5,85.77,3.651,215.4222784,7.962
2011-07-22,0,4.0,34630.02,85.77,3.651,215.4222784,7.962
2011-07-22,0,81.0,27636.86,85.77,3.651,215.4222784,7.962
2011-07-22,0,58.0,5035.0,85.77,3.651,215.4222784,7.962
2011-07-22,0,8.0,34006.29,85.77,3.651,215.4222784,7.962
2011-07-22,0,14.0,11681.04,85.77,3.651,215.4222784,7.962
2011-07-22,0,87.0,46947.71,85.77,3.651,215.4222784,7.962
2011-07-22,0,5.0,19331.53,85.77,3.651,215.4222784,7.962
2011-07-22,0,30.0,3599.5,85.77,3.651,215.4222784,7.962
2011-07-22,0,9.0,16973.16,85.77,3.651,215.4222784,7.962
2011-07-29,0,38.0,68425.21,86.83,3.682,215.4834482,7.962
2011-07-29,0,92.0,111929.27,86.83,3.682,215.4834482,7.962
2011-07-29,0,55.0,9872.47,86.83,3.682,215.4834482,7.962
2011-07-29,0,67.0,4852.67,86.83,3.682,215.4834482,7.962
2011-07-29,0,19.0,1327.67,86.83,3.682,215.4834482,7.962
2011-07-29,0,27.0,720.26,86.83,3.682,215.4834482,7.962
2011-07-29,0,6.0,2839.92,86.83,3.682,215.4834482,7.962
2011-07-29,0,42.0,6992.37,86.83,3.682,215.4834482,7.962
2011-07-29,0,41.0,855.0,86.83,3.682,215.4834482,7.962
2011-07-29,0,72.0,36132.57,86.83,3.682,215.4834482,7.962
2011-07-29,0,2.0,43191.02,86.83,3.682,215.4834482,7.962
2011-07-29,0,56.0,1127.04,86.83,3.682,215.4834482,7.962
2011-07-29,0,52.0,1248.21,86.83,3.682,215.4834482,7.962
2011-07-29,0,37.0,2856.77,86.83,3.682,215.4834482,7.962
2011-07-29,0,13.0,34910.1,86.83,3.682,215.4834482,7.962
2011-07-29,0,90.0,73528.32,86.83,3.682,215.4834482,7.962
2011-07-29,0,22.0,7517.85,86.83,3.682,215.4834482,7.962
2011-07-29,0,98.0,9680.43,86.83,3.682,215.4834482,7.962
2011-07-29,0,24.0,4437.73,86.83,3.682,215.4834482,7.962
2011-07-29,0,93.0,58927.26,86.83,3.682,215.4834482,7.962
2011-07-29,0,20.0,3953.8,86.83,3.682,215.4834482,7.962
2011-07-29,0,10.0,30521.96,86.83,3.682,215.4834482,7.962
2011-07-29,0,71.0,2557.67,86.83,3.682,215.4834482,7.962
2011-07-29,0,87.0,43333.7,86.83,3.682,215.4834482,7.962
2011-07-29,0,95.0,117284.94,86.83,3.682,215.4834482,7.962
2011-07-29,0,74.0,9729.75,86.83,3.682,215.4834482,7.962
2011-07-29,0,80.0,7728.65,86.83,3.682,215.4834482,7.962
2011-07-29,0,17.0,7500.48,86.83,3.682,215.4834482,7.962
2011-07-29,0,46.0,17801.56,86.83,3.682,215.4834482,7.962
2011-07-29,0,85.0,3772.51,86.83,3.682,215.4834482,7.962
2011-07-29,0,7.0,16061.11,86.83,3.682,215.4834482,7.962
2011-07-29,0,33.0,4994.13,86.83,3.682,215.4834482,7.962
2011-07-29,0,11.0,31884.24,86.83,3.682,215.4834482,7.962
2011-07-29,0,82.0,16405.74,86.83,3.682,215.4834482,7.962
2011-07-29,0,12.0,11641.86,86.83,3.682,215.4834482,7.962
2011-07-29,0,25.0,7299.9,86.83,3.682,215.4834482,7.962
2011-07-29,0,59.0,194.29,86.83,3.682,215.4834482,7.962
2011-07-29,0,54.0,10.0,86.83,3.682,215.4834482,7.962
2011-07-29,0,8.0,31981.72,86.83,3.682,215.4834482,7.962
2011-07-29,0,26.0,4289.04,86.83,3.682,215.4834482,7.962
2011-07-29,0,49.0,11816.35,86.83,3.682,215.4834482,7.962
2011-07-29,0,96.0,33784.54,86.83,3.682,215.4834482,7.962
2011-07-29,0,81.0,26624.75,86.83,3.682,215.4834482,7.962
2011-07-29,0,35.0,1879.13,86.83,3.682,215.4834482,7.962
2011-07-29,0,28.0,301.2,86.83,3.682,215.4834482,7.962
2011-07-29,0,3.0,21331.51,86.83,3.682,215.4834482,7.962
2011-07-29,0,21.0,7825.99,86.83,3.682,215.4834482,7.962
2011-07-29,0,97.0,32060.9,86.83,3.682,215.4834482,7.962
2011-07-29,0,79.0,28715.75,86.83,3.682,215.4834482,7.962
2011-07-29,0,44.0,3939.12,86.83,3.682,215.4834482,7.962
2011-07-29,0,60.0,686.4,86.83,3.682,215.4834482,7.962
2011-07-29,0,34.0,9384.05,86.83,3.682,215.4834482,7.962
2011-07-29,0,16.0,19681.62,86.83,3.682,215.4834482,7.962
2011-07-29,0,1.0,15922.41,86.83,3.682,215.4834482,7.962
2011-07-29,0,14.0,9918.05,86.83,3.682,215.4834482,7.962
2011-07-29,0,5.0,17406.68,86.83,3.682,215.4834482,7.962
2011-07-29,0,30.0,2874.22,86.83,3.682,215.4834482,7.962
2011-07-29,0,32.0,5003.96,86.83,3.682,215.4834482,7.962
2011-07-29,0,29.0,2978.08,86.83,3.682,215.4834482,7.962
2011-07-29,0,91.0,55048.43,86.83,3.682,215.4834482,7.962
2011-07-29,0,31.0,3348.93,86.83,3.682,215.4834482,7.962
2011-07-29,0,23.0,17790.7,86.83,3.682,215.4834482,7.962
2011-07-29,0,4.0,35555.5,86.83,3.682,215.4834482,7.962
2011-07-29,0,9.0,18244.55,86.83,3.682,215.4834482,7.962
2011-07-29,0,83.0,4456.21,86.83,3.682,215.4834482,7.962
2011-07-29,0,94.0,60914.58,86.83,3.682,215.4834482,7.962
2011-07-29,0,40.0,48943.99,86.83,3.682,215.4834482,7.962
2011-07-29,0,36.0,718.0,86.83,3.682,215.4834482,7.962
2011-07-29,0,58.0,4745.0,86.83,3.682,215.4834482,7.962
2011-08-05,0,67.0,5529.58,91.65,3.684,215.544618,7.962
2011-08-05,0,97.0,37986.05,91.65,3.684,215.544618,7.962
2011-08-05,0,2.0,49359.75,91.65,3.684,215.544618,7.962
2011-08-05,0,19.0,898.44,91.65,3.684,215.544618,7.962
2011-08-05,0,10.0,32548.48,91.65,3.684,215.544618,7.962
2011-08-05,0,90.0,85719.19,91.65,3.684,215.544618,7.962
2011-08-05,0,46.0,19741.45,91.65,3.684,215.544618,7.962
2011-08-05,0,93.0,74028.8,91.65,3.684,215.544618,7.962
2011-08-05,0,56.0,788.02,91.65,3.684,215.544618,7.962
2011-08-05,0,37.0,2672.04,91.65,3.684,215.544618,7.962
2011-08-05,0,16.0,21143.58,91.65,3.684,215.544618,7.962
2011-08-05,0,55.0,9800.78,91.65,3.684,215.544618,7.962
